,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
91,159.0,5.0,0.0,2.0,3.0,94.0,5684.0,9545.0,9185.0,3440.0,1089.0,982.0,902.0,724.0,675.0,1000.0,3060.0,5935.0,3272.0,1438.0,450.0,218.0,92.0,41.0
92,4.0,3.0,1.0,1.0,2.0,48.0,180.0,437.0,1176.0,490.0,169.0,197.0,155.0,136.0,128.0,315.0,217.0,388.0,261.0,190.0,100.0,54.0,30.0,15.0
93,17.0,9.0,0.0,2.0,1.0,151.0,286.0,441.0,505.0,216.0,149.0,166.0,264.0,248.0,209.0,271.0,734.0,643.0,661.0,505.0,324.0,222.0,109.0,53.0
94,54.0,27.0,25.0,12.0,12.0,277.0,558.0,1449.0,1682.0,741.0,587.0,699.0,703.0,809.0,782.0,825.0,908.0,1237.0,1055.0,701.0,615.0,558.0,365.0,139.0
95,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,9.0,6.0,6.0,11.0,8.0,51.0,7.0,4.0,7.0,14.0,17.0,4.0,6.0,5.0,0.0
96,31.0,28.0,5.0,20.0,19.0,106.0,282.0,731.0,838.0,506.0,171.0,293.0,397.0,356.0,339.0,349.0,535.0,1218.0,753.0,447.0,285.0,196.0,138.0,106.0
97,34.0,7.0,4.0,0.0,0.0,5.0,17.0,32.0,80.0,120.0,214.0,349.0,635.0,595.0,727.0,890.0,1298.0,1122.0,449.0,248.0,199.0,231.0,194.0,232.0
98,39.0,15.0,3.0,1.0,4.0,52.0,84.0,221.0,355.0,387.0,378.0,873.0,1093.0,933.0,627.0,1123.0,1914.0,2060.0,1429.0,994.0,544.0,221.0,130.0,81.0
99,38.0,33.0,22.0,9.0,99.0,145.0,639.0,789.0,1236.0,624.0,448.0,546.0,552.0,504.0,507.0,605.0,788.0,1205.0,901.0,541.0,334.0,203.0,160.0,77.0
100,56.0,31.0,10.0,4.0,1.0,58.0,173.0,618.0,1034.0,430.0,439.0,905.0,1153.0,870.0,892.0,1550.0,4022.0,8354.0,3473.0,1372.0,697.0,382.0,249.0,123.0
101,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,12.0,22.0,24.0,37.0,39.0,35.0,60.0,45.0,34.0,41.0,46.0,46.0,22.0,9.0,1.0,2.0
102,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,15.0,13.0,10.0,9.0,12.0,7.0,12.0,16.0,10.0,5.0,6.0,7.0,3.0,2.0
103,14.0,6.0,2.0,0.0,1.0,5.0,39.0,72.0,59.0,76.0,36.0,59.0,81.0,72.0,80.0,115.0,234.0,158.0,104.0,76.0,66.0,37.0,19.0,20.0
106,49.0,29.0,13.0,4.0,2.0,28.0,217.0,857.0,1034.0,513.0,302.0,345.0,381.0,429.0,603.0,783.0,941.0,1145.0,694.0,456.0,404.0,282.0,164.0,98.0
107,32.0,18.0,2.0,5.0,2.0,79.0,240.0,534.0,1146.0,683.0,275.0,267.0,380.0,435.0,286.0,277.0,608.0,1292.0,662.0,337.0,196.0,117.0,53.0,34.0
108,21.0,8.0,8.0,3.0,2.0,4.0,43.0,300.0,183.0,231.0,254.0,366.0,560.0,519.0,438.0,610.0,709.0,786.0,886.0,837.0,775.0,390.0,205.0,132.0
109,15.0,8.0,5.0,1.0,2.0,98.0,41.0,110.0,284.0,250.0,168.0,283.0,340.0,282.0,309.0,397.0,843.0,971.0,358.0,183.0,234.0,138.0,61.0,37.0
110,87.0,42.0,20.0,9.0,22.0,187.0,521.0,1262.0,1987.0,780.0,551.0,588.0,690.0,998.0,783.0,979.0,2917.0,2514.0,1873.0,1205.0,726.0,503.0,305.0,198.0
111,19.0,3.0,2.0,4.0,4.0,81.0,236.0,597.0,611.0,380.0,252.0,423.0,402.0,325.0,319.0,449.0,1074.0,1866.0,685.0,310.0,143.0,64.0,60.0,62.0
112,87.0,57.0,29.0,2.0,2.0,17.0,86.0,343.0,694.0,337.0,230.0,410.0,563.0,709.0,753.0,530.0,839.0,1190.0,865.0,816.0,654.0,478.0,354.0,186.0
113,47.0,28.0,6.0,1.0,7.0,99.0,482.0,456.0,738.0,261.0,264.0,239.0,335.0,337.0,314.0,514.0,689.0,1118.0,1036.0,687.0,371.0,346.0,229.0,124.0
114,101.0,48.0,16.0,11.0,13.0,48.0,183.0,140.0,231.0,323.0,269.0,315.0,325.0,365.0,457.0,528.0,912.0,871.0,760.0,535.0,357.0,614.0,832.0,346.0
115,40.0,26.0,8.0,2.0,8.0,58.0,178.0,435.0,505.0,211.0,151.0,216.0,272.0,267.0,265.0,468.0,992.0,1466.0,1278.0,737.0,374.0,286.0,260.0,161.0
116,46.0,13.0,17.0,11.0,29.0,56.0,96.0,402.0,507.0,141.0,140.0,181.0,149.0,195.0,188.0,235.0,571.0,1001.0,697.0,418.0,330.0,237.0,127.0,93.0
117,95.0,68.0,40.0,11.0,28.0,56.0,243.0,313.0,342.0,385.0,349.0,330.0,481.0,493.0,483.0,580.0,1087.0,2192.0,1656.0,1030.0,643.0,697.0,554.0,351.0
118,33.0,26.0,12.0,5.0,10.0,116.0,221.0,706.0,1270.0,533.0,228.0,371.0,296.0,280.0,315.0,318.0,577.0,1150.0,1058.0,834.0,438.0,355.0,262.0,137.0
119,10.0,2.0,2.0,2.0,0.0,10.0,81.0,157.0,405.0,135.0,71.0,90.0,90.0,84.0,106.0,119.0,298.0,642.0,431.0,356.0,166.0,133.0,88.0,39.0
120,30.0,9.0,6.0,6.0,2.0,4.0,21.0,73.0,165.0,85.0,114.0,134.0,204.0,236.0,231.0,232.0,260.0,286.0,283.0,277.0,230.0,205.0,199.0,82.0
121,5.0,3.0,4.0,0.0,0.0,76.0,92.0,134.0,353.0,203.0,143.0,112.0,107.0,97.0,98.0,83.0,85.0,134.0,114.0,84.0,50.0,47.0,23.0,21.0
122,2.0,2.0,0.0,0.0,5.0,26.0,43.0,67.0,211.0,139.0,55.0,72.0,85.0,91.0,99.0,218.0,331.0,346.0,216.0,78.0,46.0,19.0,11.0,9.0
